Account_No,Withdrawal_amount,Deposit_amount,Balance_amount,Value_date,Data,transaction_details
40906174,18965,0,4617729,2023-02-15,2023-02-15,Education
40906174,916454,0,3701275,2023-02-15,2023-02-15,Entertainment
40906174,0,16371,3717646,2023-02-16,2023-02-16,
40906174,944901,0,2772745,2023-02-16,2023-02-16,Education
40906174,783114,0,1989631,2023-02-16,2023-02-16,Bill Sharing
40906174,0,876475,2866106,2023-02-17,2023-02-17,
40906174,520632,0,2345474,2023-02-18,2023-02-18,Entertainment
40906174,612203,0,1733271,2023-02-18,2023-02-18,Bill Sharing
40906174,0,514554,2247825,2023-02-18,2023-02-18,
40906174,0,712271,2960096,2023-02-19,2023-02-19,
40906174,0,950058,3910154,2023-02-19,2023-02-19,
40906174,0,939241,4849395,2023-02-19,2023-02-19,
40906174,0,536863,5386258,2023-02-20,2023-02-20,
40906174,0,739731,5405045,2023-02-20,2023-02-20,
40906174,0,16366,5421411,2023-02-20,2023-02-20,
40906174,525230,0,4896181,2023-02-21,2023-02-21,Clothes
40906174,0,11601,4907782,2023-02-22,2023-02-22,
40906174,0,631404,5539186,2023-02-23,2023-02-23,
40906174,900630,0,4638556,2023-02-24,2023-02-24,Bill Sharing
40906174,654418,0,3984138,2023-02-24,2023-02-24,Education
40906174,0,16657,4000795,2023-02-24,2023-02-24,
40906174,0,18774,4019569,2023-02-25,2023-02-25,
40906174,992865,0,3026704,2023-02-25,2023-02-25,Groceries
40906174,437054,0,2589650,2023-02-25,2023-02-25,Bill Sharing
40906174,909742,0,1679908,2023-02-26,2023-02-26,Groceries
40906174,691229,0,988679,2023-02-26,2023-02-26,Bill Sharing
40906174,10206,0,978473,2023-02-26,2023-02-26,Healthcare
40906174,0,402648,1381121,2023-02-27,2023-02-27,
40906174,16304,0,1364817,2023-02-28,2023-02-28,Utilities
40906174,952912,0,411905,2023-03-01,2023-03-01,Entertainment
40906174,0,481809,893714,2023-03-02,2023-03-02,
40906174,12375,0,881339,2023-03-02,2023-03-02,Healthcare
40906174,0,923335,1804674,2023-03-03,2023-03-03,
40906174,0,685219,2489893,2023-03-04,2023-03-04,
40906174,0,761241,3251134,2023-03-05,2023-03-05,
40906174,474666,0,2776468,2023-03-05,2023-03-05,Groceries
40906174,0,745189,3521657,2023-03-05,2023-03-05,
40906174,988932,0,2532725,2023-03-06,2023-03-06,Rent
40906174,0,742274,3274999,2023-03-06,2023-03-06,
40906174,0,807448,4082447,2023-03-07,2023-03-07,
40906174,0,637512,4719959,2023-03-07,2023-03-07,
40906174,14580,0,4705379,2023-03-07,2023-03-07,Groceries
40906174,15570,0,4689809,2023-03-08,2023-03-08,Clothes
40906174,0,437671,5127480,2023-03-08,2023-03-08,
40906174,0,930706,6058186,2023-03-09,2023-03-09,
40906174,12718,0,6045468,2023-03-09,2023-03-09,Rent
40906174,610281,0,5435187,2023-03-10,2023-03-10,Education
40906174,582057,0,4853130,2023-03-10,2023-03-10,Healthcare
40906174,817694,0,4035436,2023-03-11,2023-03-11,Rent
40906174,0,16353,4051789,2023-03-11,2023-03-11,
40906174,0,647012,4698801,2023-03-11,2023-03-11,
40906174,0,552414,5251215,2023-03-12,2023-03-12,
40906174,0,721885,5973100,2023-03-12,2023-03-12,
40906174,15179,0,5957921,2023-03-12,2023-03-12,Healthcare
40906174,415778,0,5542143,2023-03-13,2023-03-13,Healthcare
40906174,0,896249,6438392,2023-03-13,2023-03-13,
40906174,542946,0,5895446,2023-03-13,2023-03-13,Entertainment
40906174,0,925897,6821343,2023-03-14,2023-03-14,
40906174,408973,0,6412370,2023-03-14,2023-03-14,Groceries
40906174,510115,0,5902255,2023-03-15,2023-03-15,Bill Sharing
40906174,0,582553,6484808,2023-03-16,2023-03-16,
40906174,430158,0,6054650,2023-03-16,2023-03-16,Transportation
40906174,0,14847,6069497,2023-03-17,2023-03-17,
40906174,0,772485,6841982,2023-03-18,2023-03-18,
40906174,0,17457,6859439,2023-03-18,2023-03-18,
40906174,0,11800,6871239,2023-03-19,2023-03-19,
40906174,776794,0,6094445,2023-03-20,2023-03-20,Entertainment
40906174,0,937366,7031811,2023-03-20,2023-03-20,
40906174,452248,0,7050421,2023-03-20,2023-03-20,Education
40906174,479969,0,6570452,2023-03-21,2023-03-21,Clothes
40906174,0,13940,6584392,2023-03-21,2023-03-21,
40906174,13223,0,6571169,2023-03-22,2023-03-22,Bill Sharing
40906174,952989,0,5618180,2023-03-23,2023-03-23,Education
40906174,525157,0,5093023,2023-03-24,2023-03-24,Entertainment
40906174,0,16367,5109390,2023-03-24,2023-03-24,
40906174,637781,0,5123045,2023-03-24,2023-03-24,Healthcare
40906174,0,13859,5136904,2023-03-25,2023-03-25,
40906174,0,684939,5821843,2023-03-25,2023-03-25,
40906174,18265,0,5803578,2023-03-26,2023-03-26,Groceries
40906174,0,905465,6709043,2023-03-26,2023-03-26,
40906174,19465,0,6689578,2023-03-26,2023-03-26,Education
40906174,14303,0,6675275,2023-03-27,2023-03-27,Healthcare
40906174,12036,0,6663239,2023-03-28,2023-03-28,Education
40906174,0,767002,7430241,2023-03-28,2023-03-28,
40906174,0,19120,7449361,2023-03-29,2023-03-29,
40906174,0,911372,8360733,2023-03-30,2023-03-30,
40906174,14065,0,8346668,2023-03-30,2023-03-30,Transportation
40906174,982231,0,7364437,2023-03-31,2023-03-31,Bill Sharing
40906174,0,805895,8170332,2023-03-31,2023-03-31,
40906174,0,795391,8965723,2023-03-31,2023-03-31,
40906174,663175,0,8302548,2023-04-01,2023-04-01,Healthcare
40906174,0,519394,8821942,2023-04-01,2023-04-01,
40906174,12985,0,8808957,2023-04-01,2023-04-01,Bill Sharing
40906174,0,602322,8794038,2023-04-02,2023-04-02,
40906174,17593,0,8776445,2023-04-02,2023-04-02,Groceries
40906174,0,10076,8786521,2023-04-03,2023-04-03,
40906174,12277,0,8774244,2023-04-03,2023-04-03,Entertainment
40906174,676735,0,8097509,2023-04-04,2023-04-04,Clothes
40906174,0,683664,8781173,2023-04-04,2023-04-04,
40906174,0,534826,9315999,2023-04-04,2023-04-04,
40906174,865894,0,8523818,2023-04-05,2023-04-05,Education
40906174,0,13433,8537251,2023-04-05,2023-04-05,
40906174,0,18258,8555509,2023-04-06,2023-04-06,
40906174,0,986835,9542344,2023-04-06,2023-04-06,
40906174,564081,0,8978263,2023-04-06,2023-04-06,Education
40906174,0,910941,9889204,2023-04-07,2023-04-07,
40906174,697519,0,9191685,2023-04-07,2023-04-07,Entertainment
40906174,600690,0,8590995,2023-04-07,2023-04-07,Rent
40906174,941922,0,7649073,2023-04-08,2023-04-08,Groceries
40906174,0,12124,7661197,2023-04-08,2023-04-08,
40906174,0,530250,8191447,2023-04-09,2023-04-09,
40906174,0,15058,8206505,2023-04-09,2023-04-09,
40906174,0,414060,8620565,2023-04-10,2023-04-10,
40906174,16339,0,8604226,2023-04-10,2023-04-10,Transportation
40906174,520797,0,8083429,2023-04-11,2023-04-11,Rent
40906174,0,952847,9036276,2023-04-12,2023-04-12,
40906174,632901,0,8403375,2023-04-12,2023-04-12,Clothes
40906174,519306,0,7884069,2023-04-13,2023-04-13,Education
40906174,467214,0,7416855,2023-04-13,2023-04-13,Entertainment
40906174,11298,0,7405557,2023-04-14,2023-04-14,Education
40906174,0,826953,6688662,2023-04-14,2023-04-14,
40906174,0,18847,6707509,2023-04-15,2023-04-15,
40906174,0,426069,7133578,2023-04-15,2023-04-15,
40906174,968125,0,6165453,2023-04-16,2023-04-16,Rent
40906174,17831,0,6147622,2023-04-17,2023-04-17,Healthcare
40906174,494720,0,5652902,2023-04-18,2023-04-18,Transportation
40906174,658597,0,4994305,2023-04-19,2023-04-19,Rent
40906174,10521,0,4983784,2023-04-19,2023-04-19,Entertainment
40906174,0,18200,5001984,2023-04-20,2023-04-20,
40906174,425839,0,4576145,2023-04-20,2023-04-20,Rent
40906174,504575,0,4071570,2023-04-20,2023-04-20,Healthcare
40906174,0,11441,4083011,2023-04-21,2023-04-21,
40906174,644055,0,3438956,2023-04-21,2023-04-21,Bill Sharing
40906174,0,694140,4133096,2023-04-21,2023-04-21,
40906174,0,569587,4702683,2023-04-22,2023-04-22,
40906174,0,531702,5234385,2023-04-22,2023-04-22,
40906174,929071,0,4305314,2023-04-23,2023-04-23,Rent
40906174,0,772700,5078014,2023-04-24,2023-04-24,
40906174,904079,0,4173935,2023-04-24,2023-04-24,Clothes
40906174,11470,0,4162465,2023-04-25,2023-04-25,Healthcare
40906174,12628,0,4149837,2023-04-26,2023-04-26,Rent
40906174,455344,0,3694493,2023-04-26,2023-04-26,Healthcare
40906174,11885,0,3682608,2023-04-27,2023-04-27,Entertainment
40906174,932878,0,2749730,2023-04-28,2023-04-28,Rent
40906174,0,16176,2765906,2023-04-29,2023-04-29,
40906174,0,650580,3416486,2023-04-29,2023-04-29,
40906174,0,775399,4191885,2023-04-30,2023-04-30,
40906174,0,689691,4881576,2023-04-30,2023-04-30,
40906174,11587,0,4869989,2023-05-01,2023-05-01,Transportation
40906174,785801,0,4084188,2023-05-01,2023-05-01,Healthcare
40906174,19503,0,4064685,2023-05-02,2023-05-02,Transportation
40906174,516044,0,3548641,2023-05-02,2023-05-02,Healthcare
40906174,0,15192,3563833,2023-05-03,2023-05-03,
40906174,782711,0,2781122,2023-05-03,2023-05-03,Groceries
40906174,15394,0,2765728,2023-05-04,2023-05-04,Bill Sharing
40906174,0,906223,3671951,2023-05-05,2023-05-05,
40906174,0,12288,3684239,2023-05-05,2023-05-05,
40906174,997491,0,2686748,2023-05-05,2023-05-05,Rent
40906174,17148,0,2669600,2023-05-06,2023-05-06,Rent
40906174,0,921669,3591269,2023-05-06,2023-05-06,
40906174,801225,0,2790044,2023-05-06,2023-05-06,Bill Sharing
40906174,0,412527,3202571,2023-05-07,2023-05-07,
40906174,0,874055,4076626,2023-05-07,2023-05-07,
40906174,0,476914,4057174,2023-05-08,2023-05-08,
40906174,704593,0,3352581,2023-05-08,2023-05-08,Healthcare
40906174,553060,0,2799521,2023-05-08,2023-05-08,Entertainment
40906174,452017,0,2347504,2023-05-09,2023-05-09,Entertainment
40906174,0,15258,2362762,2023-05-09,2023-05-09,
40906174,0,628124,2990886,2023-05-10,2023-05-10,
40906174,0,774812,3765698,2023-05-10,2023-05-10,
40906174,586988,0,3178710,2023-05-11,2023-05-11,Entertainment
40906174,530721,0,2647989,2023-05-11,2023-05-11,Groceries
40906174,14222,0,2633767,2023-05-11,2023-05-11,Bill Sharing
40906174,0,677738,3311505,2023-05-12,2023-05-12,
40906174,14593,0,3296912,2023-05-12,2023-05-12,Transportation
40906174,0,786786,4083698,2023-05-13,2023-05-13,
40906174,401159,0,3682539,2023-05-14,2023-05-14,Groceries
40906174,0,923950,4606489,2023-05-14,2023-05-14,
40906174,450941,0,4155548,2023-05-14,2023-05-14,Transportation
40906174,0,11610,4167158,2023-05-15,2023-05-15,
40906174,0,11797,4178955,2023-05-15,2023-05-15,
40906174,489437,0,4164980,2023-05-15,2023-05-15,Healthcare
40906174,0,14190,4179170,2023-05-16,2023-05-16,
40906174,543051,0,3636119,2023-05-16,2023-05-16,Entertainment
40906174,0,652296,4288415,2023-05-16,2023-05-16,
40906174,18247,0,4270168,2023-05-17,2023-05-17,Rent
40906174,0,550833,4821001,2023-05-17,2023-05-17,
40906174,0,16659,4837660,2023-05-18,2023-05-18,
40906174,895236,0,3942424,2023-05-18,2023-05-18,Bill Sharing
40906174,0,10449,3952873,2023-05-18,2023-05-18,
40906174,12145,0,3940728,2023-05-19,2023-05-19,Transportation
40906174,0,12026,3952754,2023-05-20,2023-05-20,
40906174,939814,0,3935240,2023-05-20,2023-05-20,Healthcare
40906174,895818,0,3039422,2023-05-21,2023-05-21,Utilities
40906174,0,533187,3572609,2023-05-21,2023-05-21,
40906174,981141,0,2591468,2023-05-21,2023-05-21,Bill Sharing
40906174,0,10107,2601575,2023-05-22,2023-05-22,
40906174,0,13566,2615141,2023-05-22,2023-05-22,
40906174,0,639866,3255007,2023-05-23,2023-05-23,
40906174,838915,0,2416092,2023-05-23,2023-05-23,Education
40906174,0,890285,3306377,2023-05-24,2023-05-24,
40906174,598701,0,2707676,2023-05-24,2023-05-24,Rent
40906174,0,11796,2719472,2023-05-25,2023-05-25,
40906174,10441,0,2709031,2023-05-25,2023-05-25,Clothes
40906174,0,497255,2698105,2023-05-26,2023-05-26,
40906174,12064,0,2686041,2023-05-26,2023-05-26,Healthcare
40906174,541456,0,2144585,2023-05-26,2023-05-26,Groceries
40906174,16235,0,2128350,2023-05-27,2023-05-27,Groceries
40906174,806310,0,1322040,2023-05-27,2023-05-27,Entertainment
40906174,0,416499,1738539,2023-05-28,2023-05-28,
40906174,0,13914,1752453,2023-05-29,2023-05-29,
40906174,0,19325,1771778,2023-05-29,2023-05-29,
40906174,0,721943,2493721,2023-05-30,2023-05-30,
40906174,0,16092,2509813,2023-05-30,2023-05-30,
40906174,859838,0,1649975,2023-05-31,2023-05-31,Healthcare
40906174,0,415013,2064988,2023-05-31,2023-05-31,
40906174,0,19071,2084059,2023-06-01,2023-06-01,
40906174,0,410866,2494925,2023-06-02,2023-06-02,
40906174,0,18801,2513726,2023-06-03,2023-06-03,
40906174,13120,0,2500606,2023-06-04,2023-06-04,Entertainment
40906174,590947,0,1909659,2023-06-05,2023-06-05,Groceries
40906174,0,14068,1923727,2023-06-05,2023-06-05,
40906174,0,688242,2611969,2023-06-06,2023-06-06,
40906174,0,779190,3391159,2023-06-06,2023-06-06,
40906174,608457,0,2782702,2023-06-07,2023-06-07,Bill Sharing
40906174,12499,0,2770203,2023-06-07,2023-06-07,Healthcare
40906174,458381,0,2311822,2023-06-08,2023-06-08,Healthcare
40906174,12610,0,2299212,2023-06-08,2023-06-08,Bill Sharing
40906174,0,14130,2313342,2023-06-08,2023-06-08,
40906174,11075,0,2302267,2023-06-09,2023-06-09,Rent
40906174,520909,0,1781358,2023-06-10,2023-06-10,Entertainment
40906174,0,16644,1798002,2023-06-11,2023-06-11,
40906174,12065,0,1785937,2023-06-11,2023-06-11,Groceries
40906174,11193,0,1774744,2023-06-12,2023-06-12,Entertainment
40906174,0,17474,1792218,2023-06-13,2023-06-13,
40906174,15798,0,1776420,2023-06-14,2023-06-14,Rent
40906174,18267,0,1758153,2023-06-14,2023-06-14,Entertainment
40906174,602644,0,1155509,2023-06-14,2023-06-14,Transportation
40906174,854085,0,301424,2023-06-15,2023-06-15,Transportation
40906174,0,606944,908368,2023-06-15,2023-06-15,
40906174,768921,0,139447,2023-06-15,2023-06-15,Entertainment
40906174,736808,0,10000,2023-06-16,2023-06-16,Rent
40906174,852848,0,10000,2023-06-16,2023-06-16,Entertainment
40906174,0,504935,514935,2023-06-16,2023-06-16,
40906174,0,439789,954724,2023-06-17,2023-06-17,
40906174,0,16716,971440,2023-06-17,2023-06-17,
40906174,14871,0,956569,2023-06-18,2023-06-18,Groceries
40906174,539119,0,417450,2023-06-19,2023-06-19,Rent
40906174,12529,0,404921,2023-06-19,2023-06-19,Groceries
40906174,588692,0,10000,2023-06-20,2023-06-20,Utilities
40906174,773398,0,10000,2023-06-21,2023-06-21,Transportation
40906174,0,18616,28616,2023-06-22,2023-06-22,
40906174,765787,0,10000,2023-06-22,2023-06-22,Bill Sharing
40906174,0,432389,442389,2023-06-22,2023-06-22,
40906174,0,759859,1202248,2023-06-23,2023-06-23,
40906174,565280,0,636968,2023-06-23,2023-06-23,Utilities
40906174,0,18364,655332,2023-06-24,2023-06-24,
40906174,15403,0,639929,2023-06-24,2023-06-24,Utilities
40906174,0,17428,657357,2023-06-24,2023-06-24,
40906174,571362,0,85995,2023-06-25,2023-06-25,Bill Sharing
40906174,461949,0,10000,2023-06-26,2023-06-26,Groceries
40906174,15854,0,10000,2023-06-26,2023-06-26,Groceries
40906174,0,944100,954100,2023-06-27,2023-06-27,
40906174,0,799518,1753618,2023-06-28,2023-06-28,
40906174,0,19061,1772679,2023-06-29,2023-06-29,
40906174,0,861755,2634434,2023-06-29,2023-06-29,
40906174,10857,0,2623577,2023-06-30,2023-06-30,Bill Sharing
40906174,12390,0,2611187,2023-07-01,2023-07-01,Entertainment
40906174,648269,0,1962918,2023-07-02,2023-07-02,Healthcare
40906174,605245,0,1357673,2023-07-02,2023-07-02,Transportation
40906174,875445,0,482228,2023-07-03,2023-07-03,Education
40906174,11143,0,471085,2023-07-04,2023-07-04,Education
40906174,16265,0,454820,2023-07-05,2023-07-05,Entertainment
40906174,0,861670,1316490,2023-07-05,2023-07-05,
40906174,925365,0,391125,2023-07-05,2023-07-05,Transportation
40906174,19295,0,371830,2023-07-06,2023-07-06,Rent
40906174,954537,0,10000,2023-07-07,2023-07-07,Groceries
40906174,0,859992,869992,2023-07-07,2023-07-07,
40906174,13708,0,856284,2023-07-07,2023-07-07,Clothes
40906174,636091,0,870853,2023-07-08,2023-07-08,Education
40906174,0,940861,1811714,2023-07-08,2023-07-08,
40906174,420823,0,1390891,2023-07-08,2023-07-08,Entertainment
40906174,0,448027,1838918,2023-07-09,2023-07-09,
40906174,0,935886,2774804,2023-07-09,2023-07-09,
40906174,12010,0,2762794,2023-07-09,2023-07-09,Bill Sharing
40906174,13032,0,2749762,2023-07-10,2023-07-10,Healthcare
40906174,453082,0,2296680,2023-07-10,2023-07-10,Utilities
40906174,0,517675,2814355,2023-07-11,2023-07-11,
40906174,698519,0,2115836,2023-07-12,2023-07-12,Clothes
40906174,628436,0,1487400,2023-07-12,2023-07-12,Transportation
40906174,0,10749,1498149,2023-07-13,2023-07-13,
40906174,0,11531,1509680,2023-07-14,2023-07-14,
40906174,15269,0,1494411,2023-07-14,2023-07-14,Transportation
40906174,0,908431,2402842,2023-07-14,2023-07-14,
40906174,0,471278,2874120,2023-07-15,2023-07-15,
40906174,15374,0,2858746,2023-07-15,2023-07-15,Transportation
40906174,16767,0,2841979,2023-07-16,2023-07-16,Entertainment
40906174,0,10292,2852271,2023-07-16,2023-07-16,
40906174,484136,0,2368135,2023-07-17,2023-07-17,Utilities
40906174,0,614785,2982920,2023-07-17,2023-07-17,
40906174,0,16395,2999315,2023-07-18,2023-07-18,
40906174,0,701916,3701231,2023-07-19,2023-07-19,
40906174,0,18645,3719876,2023-07-19,2023-07-19,
40906174,0,15934,3735810,2023-07-19,2023-07-19,
40906174,0,762809,4498619,2023-07-20,2023-07-20,
40906174,14387,0,4484232,2023-07-20,2023-07-20,Transportation
40906174,14959,0,4469273,2023-07-21,2023-07-21,Education
40906174,15176,0,4454097,2023-07-21,2023-07-21,Clothes
40906174,10895,0,4443202,2023-07-21,2023-07-21,Groceries
40906174,0,924774,5367976,2023-07-22,2023-07-22,
40906174,0,17587,5385563,2023-07-22,2023-07-22,
40906174,0,880360,6265923,2023-07-22,2023-07-22,
40906174,890741,0,5375182,2023-07-23,2023-07-23,Education
40906174,760207,0,4614975,2023-07-24,2023-07-24,Entertainment
40906174,18222,0,4596753,2023-07-25,2023-07-25,Rent
40906174,0,501405,5556772,2023-07-25,2023-07-25,
40906174,0,933928,5569460,2023-07-25,2023-07-25,
40906174,0,17014,5586474,2023-07-26,2023-07-26,
40906174,0,16979,5603453,2023-07-27,2023-07-27,
40906174,0,10928,5614381,2023-07-28,2023-07-28,
40906174,436282,0,5178099,2023-07-28,2023-07-28,Clothes
40906174,912470,0,4265629,2023-07-28,2023-07-28,Clothes
40906174,14606,0,4251023,2023-07-29,2023-07-29,Groceries
40906174,900481,0,3350542,2023-07-30,2023-07-30,Utilities
40906174,19443,0,3331099,2023-07-30,2023-07-30,Transportation
40906174,15971,0,3315128,2023-07-30,2023-07-30,Groceries
40906174,0,10187,3325315,2023-07-31,2023-07-31,
40906174,0,482151,3807466,2023-07-31,2023-07-31,
40906174,0,710807,4518273,2023-08-01,2023-08-01,
40906174,12529,0,4505744,2023-08-01,2023-08-01,Utilities
40906174,0,986924,5492668,2023-08-02,2023-08-02,
40906174,0,18743,5511411,2023-08-03,2023-08-03,
40906174,837184,0,4674227,2023-08-03,2023-08-03,Utilities
40906174,0,15648,4689875,2023-08-03,2023-08-03,
40906174,476846,0,4213029,2023-08-04,2023-08-04,Groceries
40906174,0,650625,4863654,2023-08-04,2023-08-04,
40906174,668358,0,4195296,2023-08-04,2023-08-04,Healthcare
40906174,16745,0,4178551,2023-08-05,2023-08-05,Transportation
40906174,0,12205,4190756,2023-08-06,2023-08-06,
40906174,789644,0,3401112,2023-08-07,2023-08-07,Groceries
40906174,0,946436,4347548,2023-08-07,2023-08-07,
40906174,0,422341,4769889,2023-08-08,2023-08-08,
40906174,0,17392,4787281,2023-08-08,2023-08-08,
40906174,0,981221,5768502,2023-08-08,2023-08-08,
40906174,0,474028,6242530,2023-08-09,2023-08-09,
40906174,0,12310,6254840,2023-08-09,2023-08-09,
40906174,814831,0,5440009,2023-08-10,2023-08-10,Utilities
40906174,568901,0,4871108,2023-08-11,2023-08-11,Bill Sharing
40906174,732269,0,4138839,2023-08-12,2023-08-12,Rent
40906174,15902,0,4122937,2023-08-13,2023-08-13,Groceries
40906174,13114,0,4109823,2023-08-13,2023-08-13,Entertainment
40906174,10604,0,4099219,2023-08-13,2023-08-13,Utilities
40906174,692855,0,3406364,2023-08-14,2023-08-14,Education
40906174,10686,0,3395678,2023-08-14,2023-08-14,Healthcare
40906174,0,602801,3998479,2023-08-15,2023-08-15,
40906174,847507,0,3150972,2023-08-15,2023-08-15,Groceries
40906174,18429,0,3132543,2023-08-15,2023-08-15,Transportation
40906174,13424,0,3119119,2023-08-16,2023-08-16,Transportation
40906174,0,18078,3137197,2023-08-16,2023-08-16,
40906174,0,868108,4005305,2023-08-16,2023-08-16,
40906174,0,16494,4021799,2023-08-17,2023-08-17,
40906174,0,16807,4038606,2023-08-18,2023-08-18,
40906174,16517,0,4022089,2023-08-19,2023-08-19,Bill Sharing
40906174,10663,0,4011426,2023-08-19,2023-08-19,Utilities
40906174,0,804787,4816213,2023-08-19,2023-08-19,
40906174,472011,0,4344202,2023-08-20,2023-08-20,Rent
40906174,12276,0,4331926,2023-08-20,2023-08-20,Transportation
40906174,632768,0,3699158,2023-08-21,2023-08-21,Utilities
40906174,734251,0,3688725,2023-08-21,2023-08-21,Education
40906174,0,18389,3707114,2023-08-21,2023-08-21,
40906174,733168,0,2973946,2023-08-22,2023-08-22,Entertainment
40906174,424682,0,2549264,2023-08-23,2023-08-23,Clothes
40906174,0,19531,2568795,2023-08-24,2023-08-24,
40906174,0,16566,2585361,2023-08-25,2023-08-25,
40906174,0,17886,2603247,2023-08-25,2023-08-25,
